,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
2617,TommyGunn02,"26,327","17,190","3,142","1,991","68,964,805","11,010",485,"5,133","1,451h"
2618,SommerRayyIsBae,"12,623","9,681","1,351",913,"30,521,366","4,721",210,"2,264",718h
2619,yLadyPink_ZK7,"35,480","22,088","4,425","2,513","87,282,282","12,402",589,"6,938","1,779h"
2620,CxpitanMarvel--,"8,998","7,407","1,218",697,"21,591,050","3,404",99,"1,915",557h
2621,BLG_-FABI,"18,536","17,445","1,931","1,719","49,213,652","7,233",394,"3,650","1,180h"
2622,SMLT_Leocampo03,"9,642","8,358","1,135",935,"23,741,950","4,358",105,"2,070",606h
2623,zlLev-,"9,654","8,384","1,132","1,001","22,163,850","3,157",211,"2,133",572h
2624,beewiizz,"32,770","30,105","3,470","2,895","86,353,445","15,293",353,"6,365","2,042h"
2625,X_Al_3MDa,"31,729","28,719","3,909","2,427","83,537,078","14,345",287,"6,336","1,999h"
2626,Hail_lsraeI,"33,743","24,784","3,905","3,059","89,001,484","12,068",308,"6,964","2,091h"
2627,CuratrixDiv,"5,660","4,612",861,525,"16,636,669","2,114",110,"1,386",416h
2628,cynotic-,"26,887","21,639","2,879","2,405","71,134,525","10,547",411,"5,284","1,623h"
2629,Leqtrics,"50,788","33,945","4,976","2,933","123,977,212","17,588",834,"7,909","2,547h"
2630,M8nStaR-EMME,"21,562","17,769","2,240","1,754","57,916,030","9,367",101,"3,994","1,295h"
2631,vFreeZy-x-,"1,669","1,353",180,119,"4,051,018",568,22,299,92h
2632,TheDiiamond,"1,993","1,308",220,127,"4,897,372",982,43,347,109h
2633,Josef-Nova,"33,952","28,303","3,600","2,951","88,166,236","12,768",640,"6,551","2,042h"
2634,IlKMS---,"22,217","21,921","2,993","2,571","70,561,309","7,660",632,"5,564","1,727h"
2635,xDaNiPv_19,"17,725","14,763","2,142","1,302","46,033,262","8,388",117,"3,444","1,143h"
2636,PerfectSusano-,"10,289","9,269","1,294",934,"27,781,824","3,519",101,"2,228",741h
2637,doxer_god,"3,339","2,042",320,167,"7,742,301","1,499",67,487,163h
2638,W1zardFr3ak,"2,305","1,519",237,142,"5,468,854","1,113",21,379,116h
2639,IKriq,"22,932","13,493","3,064","1,494","55,693,988","10,873",133,"4,558","1,277h"
2640,Mau7reJo_-,"23,291","26,829","3,116","2,797","68,355,260","9,296",370,"5,913","1,952h"
2641,iTwOxFaCexGuNz-Y,"37,946","25,179","3,670","2,723","82,851,756","15,077",988,"6,393","2,209h"
2642,Schnitzel-M,"1,273","1,005",168,95,"3,514,432",543,23,263,80h
2643,FuReXx_rhst,"4,637","3,051",457,272,"11,177,518","1,611",22,729,241h
2644,zVecTresS-,"6,084","3,937",603,370,"15,307,740","2,273",117,973,320h
2645,VitorA2_,"2,938","1,759",434,151,"6,954,875","1,072",38,585,162h
2646,Shyoning_,"2,496","1,452",243,113,"5,618,000","1,213",18,356,108h
2647,HxRvvyQG,"15,250","12,683","1,580","1,327","38,612,516","6,118",376,"2,907",902h
2648,WtfWeeZyy,"2,521","1,581",273,148,"6,529,988","1,183",19,421,129h
2649,Taiizh_,"13,929","11,704","1,655","1,184","36,578,314","5,164",147,"2,839",853h
2650,iPR3DATOR7____x,"10,297","9,487","1,231","1,085","25,720,522","3,378",333,"2,316",694h
2651,BoG_Krazy,"25,710","19,754","3,354","2,128","63,069,088","10,655",405,"5,482","1,654h"
2652,Cow-boy-killeur_,"21,251","19,993","2,314","2,017","58,503,672","8,216",266,"4,331","1,390h"
2653,HoIdNuts,766,518,87,46,"1,773,289",296,6,133,37h
2654,XxIVANOV1CxX,"16,545","14,897","2,131","1,700","44,874,372","6,201",446,"3,831","1,063h"
2655,Hvydenn,"38,462","23,557","5,234","2,852","89,336,269","16,173",482,"8,086","2,159h"
2656,I_AM_NICOLAI,862,534,108,44,"1,935,350",425,13,152,41h
2657,SDMC_Kiiharuu,"31,716","20,462","3,021","2,324","78,177,958","12,067",217,"5,345","1,821h"
2658,Kiinjah,"11,686","12,877","1,830","1,377","33,713,404","4,212",116,"3,207",956h
2659,xXNoFlExZoNeXx-_,"43,182","27,093","6,059","2,646","113,665,109","16,410",208,"8,705","2,491h"
2660,One-Shot-Kill128,"5,605","4,794",707,508,"15,694,123","1,939",83,"1,215",370h
2661,StriderDog-,569,251,69,14,"1,178,305",229,9,83,22h
2662,mikaval123,"22,164","12,712","2,620","1,545","52,000,464","7,976",370,"4,165","1,222h"
2663,ySilvera__,"23,155","19,860","2,347","1,927","60,579,192","8,814",276,"4,274","1,314h"
2664,Stevie_i6,"24,424","19,208","2,625","1,612","64,575,398","8,497",511,"4,237","1,406h"
2665,Delta001_,"14,983","9,269","1,927","1,072","38,460,484","5,609",299,"2,999",836h
2666,FUNIX_BCTZ,"43,182","27,093","6,059","2,646","113,665,109","16,410",208,"8,705","2,491h"
2667,Ycxppa,"10,437","7,703","1,131",782,"28,502,659","3,571",73,"1,913",605h
2668,Apudo_,"5,287","3,398",615,318,"12,761,710","2,330",117,933,303h
2669,Popo-le-plot,"22,164","12,712","2,620","1,545","52,000,464","7,976",370,"4,165","1,222h"
2670,RudolpheTheBEST,569,251,69,14,"1,178,305",229,9,83,22h
2671,zCOLLlN,"2,598","2,662",361,229,"7,338,183",997,41,590,175h
2672,Elmyr_,"13,141","10,611","1,693","1,291","37,240,445","4,939",322,"2,984",916h
2673,Absolut-_zT,"1,084",820,155,93,"2,773,835",447,18,248,64h
2674,fraageer,"38,462","23,557","5,234","2,852","89,336,269","16,173",482,"8,086","2,159h"
2675,ILxky-,"25,584","19,390","2,897","1,720","62,299,610","9,682",277,"4,617","1,559h"
2676,Wright_8_,"14,385","11,816","2,340","1,709","36,649,981","5,483",289,"4,049","1,005h"
2677,Hyz3N-1-,"33,511","31,257","3,811","3,140","77,557,192","13,487",481,"6,951","2,084h"
2678,teixodarriba,"27,455","27,247","3,431","2,703","70,267,813","8,754",902,"6,134","1,819h"
2679,xShadedGuy,"46,212","37,613","5,199","3,642","123,251,524","16,196",803,"8,841","2,959h"
2680,ll_ChichoK1ng_ll,"13,627","11,963","1,603","1,214","38,511,180","5,579",161,"2,817",915h
2681,PHOENIX_REAVEN,"32,757","27,340","3,555","2,686","76,067,913","11,470",563,"6,241","1,905h"
2682,Persiaq,"8,088","6,771","1,010",767,"19,479,175","2,860",165,"1,777",526h
2683,xMamiWTZ,"37,950","31,378","4,689","3,785","91,522,872","14,726",362,"8,474","2,319h"
2684,XxGuardzZ,"58,605","38,905","6,462","3,891","123,304,668","23,735","2,112","10,353","2,992h"
2685,Pxykotic,"35,558","32,496","3,905","2,948","85,547,075","14,750",822,"6,853","2,265h"
2686,D4RK__Slash_,"19,576","12,628","2,084","1,394","51,891,855","6,492",152,"3,478","1,105h"
2687,IMxEBLIS-,"12,648","14,474","2,128","2,756","34,775,841","5,976",237,"4,884","1,086h"
2688,RP_Jaded,"15,999","11,977","2,045","1,400","40,585,750","5,673",678,"3,445",973h
2689,ItzNeIsinho,"25,589","23,541","3,077","2,631","65,458,764","8,567",667,"5,708","1,821h"
2690,FM-KH,"21,476","17,335","2,212","1,876","51,274,092","8,380",312,"4,088","1,283h"
2691,vImRx,"32,847","26,695","3,186","2,758","85,581,873","11,961",668,"5,944","1,858h"
2692,ItzProYaHo,"17,486","13,645","2,002","1,427","41,214,735","5,660",166,"3,429","1,049h"
2693,Airpxds,"25,836","25,440","3,133","2,834","67,214,722","9,385",446,"5,967","1,901h"
2694,KingMG___,"3,220","2,274",342,186,"7,639,654","1,304",79,528,167h
2695,MichaelGunny,"20,839","16,483","2,692","1,719","53,002,462","7,931",233,"4,411","1,290h"
2696,Merovingiqn,"1,873","1,791",222,168,"5,232,134",775,26,390,122h
2697,Rimary300,"11,172","9,939","1,290","1,005","32,070,189","4,259",153,"2,295",745h
2698,IRogzyRush,"21,713","19,274","2,842","2,165","55,472,418","9,036",694,"5,007","1,402h"
2699,thomasdenard_,"3,853","2,950",485,282,"10,622,637","1,431",43,767,242h
2700,Ying___ui,"6,490","5,345",672,549,"15,475,887","2,596",94,"1,221",381h
2701,lXotic__,"25,465","20,440","3,370","2,208","64,037,278","9,841",425,"5,578","1,529h"
2702,Kesrah,"11,147","8,409","1,726",905,"30,431,441","3,873",196,"2,631",753h
2703,Merovingiqn,"4,882","4,793",747,647,"16,391,916","1,815",14,"1,394",403h
2704,Kaaxsy,"30,902","25,155","4,437","2,476","95,244,509","9,986",286,"6,913","2,254h"
2705,TUR_Zorbey10,"19,745","17,182","2,188","1,812","50,216,601","7,178",350,"4,000","1,301h"
2706,thomasdenard_,"37,682","22,459","4,190","2,274","87,606,951","14,398",537,"6,464","2,065h"
2707,IRogzyRush,"19,618","16,973","2,088","1,685","48,726,672","8,807",349,"3,773","1,161h"
2708,kjrvi,598,339,82,31,"1,324,943",211,14,113,29h
2709,i-XBAD_KILLERX-i,"18,145","16,177","2,243","1,739","56,025,038","8,292",234,"3,982","1,230h"
2710,lm_So_NaStY,"25,320","26,359","3,228","2,851","72,055,583","10,339",410,"6,079","1,881h"
2711,ItzProYaHo,"2,066","1,523",200,142,"4,925,975","1,007",14,342,111h
2712,Chirped,"36,730","34,397","4,615","3,647","98,854,773","14,845",479,"8,262","2,640h"
2713,x_TiTaN_CoL,"22,993","20,401","2,807","2,330","68,037,402","8,246",280,"5,137","1,599h"
2714,PoloWayz,"25,439","17,703","2,858","1,549","62,407,683","10,668",277,"4,407","1,417h"
2715,M6LQx,"17,539","15,808","2,221","1,097","49,364,201","7,769",270,"3,318","1,109h"
2716,AsTaLiOn_BLN,"31,871","29,119","3,941","3,240","84,837,055","13,245",501,"7,181","2,140h"
2717,mkr_nf2,"19,555","18,439","2,503","2,033","60,995,254","8,137",354,"4,536","1,407h"
2718,Zakozeka,"14,347","12,720","1,561","1,200","32,538,311","6,137",600,"2,761",849h
2719,deserteq,"27,289","23,543","2,712","2,357","68,181,721","11,081",188,"5,069","1,640h"
2720,iKingxZ-,"25,172","17,711","3,149","1,920","66,478,060","10,784",472,"5,069","1,426h"
2721,LunaArima,"20,894","18,018","2,269","1,976","49,134,295","7,166",797,"4,245","1,305h"
2722,Jxv1D_,"5,411","4,014",782,359,"12,212,157","2,011",141,"1,141",306h
2723,ThiagoVM_,"1,038",808,125,72,"2,649,870",418,8,197,61h
2724,LiesCharte,"35,363","34,392","3,573","3,191","91,143,721","14,555",733,"6,764","2,147h"
2725,Tintin2065,"11,741","6,584","1,256",499,"28,041,383","3,967",48,"1,755",632h
2726,zDanix03,317,257,58,17,"978,098",104,2,75,21h
2727,WackyRalphie,"2,886","1,982",315,168,"6,395,418","1,256",26,483,144h
2728,bradkflamm,"12,366","11,120","1,494","1,255","29,412,507","4,573",187,"2,749",818h
2729,spumpy_GODSENT,"8,024","6,428",920,618,"20,930,516","3,191",127,"1,538",483h
2730,xMich99,"1,848","1,253",254,108,"4,325,504",813,13,362,91h
2731,JFKPEEKEDKALI02,"18,460","11,575","2,058","1,126","44,199,346","7,566",364,"3,184",946h
2732,Mxrmol-,"23,633","19,244","2,796","2,333","58,910,168","9,283",603,"5,129","1,453h"
2733,SGB-MARC8,"2,171","1,665",246,165,"5,641,341",849,3,411,142h
2734,Contentious_-,"20,679","17,705","2,370","1,547","53,297,473","8,394",213,"3,917","1,226h"
2735,Lil-_Dovahkiin,"23,427","19,930","2,675","2,209","58,050,099","9,302",544,"4,884","1,423h"
2736,LiLxJinxlr,"19,685","15,857","2,626","1,914","57,014,667","7,389",184,"4,540","1,259h"
2737,R6_B52,"7,805","6,845",794,647,"19,080,243","2,861",111,"1,441",437h
2738,TyIxo,"18,969","16,351","2,369","1,801","57,346,462","7,066",242,"4,170","1,256h"
2739,Essnt,"30,292","23,941","4,236","2,617","71,616,999","12,833",287,"6,853","1,906h"
2740,RmLIq,"13,496","11,663","1,924","1,407","40,773,100","4,257",186,"3,331",957h
2741,vStevenl,"25,525","18,511","2,445","2,066","60,455,971","11,543",200,"4,511","1,500h"
2742,TheBucek,"46,622","43,251","5,366","4,063","127,075,207","18,942",429,"9,429","3,015h"
2743,iQFoxx,"26,806","24,332","3,525","2,398","77,943,610","10,798",487,"5,923","1,919h"
2744,FIaner,"31,591","29,551","4,020","2,935","97,929,949","12,304",738,"6,955","2,281h"
2745,Rvyzeer,"26,798","19,341","2,702","2,163","61,048,502","11,539",212,"4,865","1,481h"
2746,PiinkDreamss,"15,552","12,827","2,159","1,697","40,260,057","5,936",309,"3,856","1,050h"
2747,Zomboii-v,"2,151","1,512",242,139,"5,630,600",804,22,381,128h
2748,DaddyPhonTom,"13,252","10,301","1,375","1,128","32,851,922","5,214",193,"2,503",800h
2749,RED-TWlSTER,"18,491","15,270","2,115","1,693","51,888,608","6,227",382,"3,808","1,183h"
2750,Blurr-AoP,"32,813","16,384","4,122","1,124","79,268,481","14,642",174,"5,246","1,695h"
2751,Uzzy_R6,"22,054","18,477","2,395","1,723","55,711,829","8,530",208,"4,118","1,330h"
2752,YEEEKZZ,"24,305","16,163","2,852","1,651","63,929,006","9,469",208,"4,503","1,300h"
2753,HaGra-Man2,"24,901","26,682","3,744","2,651","76,501,014","9,680",327,"6,395","2,027h"
2754,Tw_XK,"21,721","18,454","2,439","2,157","55,298,480","8,303",304,"4,596","1,479h"
2755,Astronxmical-,676,560,84,43,"1,665,949",293,4,127,38h
2756,Liamsz12,"14,813","13,584","1,687","1,414","40,837,184","5,563",493,"3,101",935h
2757,yOu1nG_-God,"20,921","19,971","2,304","2,060","57,289,230","7,956",235,"4,364","1,381h"
2758,zOnlyGhosT_,"34,330","30,762","4,186","3,114","93,442,481","13,392",495,"7,300","2,229h"
2759,Its_Wolff,"23,253","17,142","2,583","1,993","52,152,794","8,143",607,"4,576","1,315h"
2760,alexis-_-hunter,"9,081","6,670","1,182",778,"21,680,151","3,758",156,"1,960",521h
2761,oGuccj,"2,151","1,512",242,139,"5,630,600",804,22,381,128h
2762,tata_marine_lpen,"32,813","16,384","4,122","1,124","79,268,481","14,642",174,"5,246","1,695h"
2763,Zigomo10,"13,252","10,301","1,375","1,128","32,851,922","5,214",193,"2,503",800h
2764,lSkorpionEvo,"26,798","19,341","2,702","2,163","61,048,502","11,539",212,"4,865","1,481h"
2765,SlaY-ZaaX,"26,806","24,332","3,525","2,398","77,943,610","10,798",487,"5,923","1,919h"
2766,Kenpqchi,"18,491","15,270","2,115","1,693","51,888,608","6,227",382,"3,808","1,183h"
2767,iMlaZzm-_,"14,813","13,584","1,687","1,414","40,837,184","5,563",493,"3,101",935h
2768,AliBaba_AUT,"15,552","12,827","2,159","1,697","40,260,057","5,936",309,"3,856","1,050h"
2769,SayVexe,"20,921","19,971","2,304","2,060","57,289,230","7,956",235,"4,364","1,381h"
2770,FIying--,"25,525","18,511","2,445","2,066","60,455,971","11,543",200,"4,511","1,500h"
2771,MT3bonly,"22,054","18,477","2,395","1,723","55,711,829","8,530",208,"4,118","1,330h"
2772,Admun1-,"13,496","11,663","1,924","1,407","40,773,100","4,257",186,"3,331",957h
2773,Rhyvul,676,560,84,43,"1,665,949",293,4,127,38h
2774,ZxG0dySilvaaxZ,"31,591","29,551","4,020","2,935","97,929,949","12,304",738,"6,955","2,281h"
2775,MCanne__,"21,721","18,454","2,439","2,157","55,298,480","8,303",304,"4,596","1,479h"
2776,FluFlammr,"24,305","16,163","2,852","1,651","63,929,006","9,469",208,"4,503","1,300h"
2777,BLITTSCREED-pT,"14,421","10,343","1,358","1,023","36,272,135","5,156",382,"2,381",740h
2778,VVhyGame,"20,172","17,621","2,429","1,977","55,178,114","8,117",370,"4,406","1,261h"
2779,kuwa1022,"19,138","12,810","2,611","1,657","48,800,168","5,920",403,"4,268","1,181h"
2780,KraToSs-1-,"24,445","18,705","3,031","1,843","57,228,374","10,165",403,"4,874","1,455h"
2781,Gabrielsants01,"17,657","14,681","2,055","1,611","43,494,029","6,958",195,"3,666","1,175h"
2782,CON_PRO,"29,095","25,911","3,101","2,596","69,966,350","12,454",634,"5,697","1,778h"
2783,Eagle013,"31,137","26,050","3,686","2,600","87,972,836","9,012",643,"6,286","1,980h"
2784,SxbasFM-,"10,836","10,867","1,674","1,455","34,180,987","4,174",142,"3,129",927h
2785,llRAM1R3Zll,"2,678","1,744",324,171,"6,552,816","1,088",17,495,155h
2786,Libre-R,"24,174","25,794","3,109","2,601","69,767,002","10,185",770,"5,710","1,861h"
2787,anura-OS,"9,081","6,670","1,182",778,"21,680,151","3,758",156,"1,960",521h
2788,JustXotic,"23,253","17,142","2,583","1,993","52,152,794","8,143",607,"4,576","1,315h"
2789,BIackPENTA,"11,138","9,907","1,547","1,105","26,429,920","4,160",276,"2,652",760h
2790,VIKris__,"20,795","21,532","2,583","2,275","58,956,576","6,519",394,"4,858","1,571h"
2791,MikixBee,"10,626","9,485","1,452","1,166","27,698,438","4,173",93,"2,618",730h
2792,ySong98,"34,330","30,762","4,186","3,114","93,442,481","13,392",495,"7,300","2,229h"
2793,OG_Pallo,"12,601","11,430","1,451","1,276","33,190,073","4,988",198,"2,727",855h
2794,MisIed-,"25,053","18,825","2,596","2,143","64,310,642","10,510",500,"4,739","1,491h"
2795,shePlaydirty-_-,"9,125","6,646","1,048",684,"20,011,249","3,159",190,"1,732",496h
2796,GUILHERMEFFS,"25,614","25,227","2,965","1,945","61,188,990","10,795",553,"4,910","1,647h"
2797,phill__13,"15,266","13,227","2,330","1,006","45,200,314","6,551",85,"3,336","1,060h"
2798,yNanguLuffy_Xd,"35,723","29,667","3,797","3,157","91,267,657","14,112",274,"6,954","2,123h"
2799,BmT_i6,"24,719","24,943","3,017","2,548","65,347,634","8,832",701,"5,565","1,647h"
2800,Libre-R,"21,350","16,351","3,202","1,960","50,130,268","8,181",484,"5,162","1,399h"
2801,BIackPENTA,"2,919","2,249",299,175,"7,264,628","1,269",10,474,163h
2802,anura-OS,"33,153","18,957","2,684","2,029","74,390,014","14,622",321,"4,713","1,505h"
2803,SxbasFM-,"14,635","12,911","1,529","1,363","37,726,264","5,008",288,"2,892",900h
2804,CON_PRO,"2,127","2,945",450,549,"6,598,130",888,26,999,238h
2805,JustXotic,"26,975","18,558","3,275","1,959","69,399,647","11,167",219,"5,234","1,551h"
2806,shePlaydirty-_-,"31,557","23,294","4,032","2,958","81,188,393","12,056","1,006","6,990","1,986h"
2807,llRAM1R3Zll,"26,558","16,743","3,901","1,495","71,852,972","10,222",874,"5,397","1,683h"
2808,GUILHERMEFFS,"14,317","9,786","2,068","1,020","35,972,769","6,433",250,"3,088",901h
2809,KraToSs-1-,"4,652","3,915",540,363,"12,457,464","1,773",62,903,304h
2810,VIKris__,"27,262","18,700","2,638","1,888","57,458,403","10,066",276,"4,526","1,407h"
2811,kuwa1022,"9,699","9,245","1,361","1,170","25,565,315","3,609",125,"2,531",684h
2812,MisIed-,"24,258","23,000","2,725","2,357","65,212,261","10,278",447,"5,082","1,659h"
2813,Eagle013,"10,695","8,015","1,424","1,033","26,330,846","4,146",198,"2,457",610h
2814,OG_Pallo,"22,459","15,565","2,586","1,743","50,552,736","10,313",253,"4,329","1,291h"
2815,MikixBee,"1,046",759,131,72,"2,616,194",405,10,203,58h
2816,J__BONG,"2,511","1,972",274,155,"5,798,869",812,34,429,134h
2817,ktm-carlos12,"35,762","33,702","4,202","3,708","100,783,161","14,224",267,"7,910","2,548h"
2818,Pxsitivity-,"21,276","14,750","2,081","1,530","50,408,528","8,656",163,"3,611","1,195h"
2819,x_xPsYcOx_x,"3,420","2,830",345,277,"9,527,298","1,358",23,622,207h
2820,xWwW___x,"21,209","17,833","2,395","1,864","62,712,971","7,118",306,"4,259","1,383h"
2821,xrayenpro5,"2,075","1,515",208,139,"5,458,212",792,43,347,112h
2822,gerimbal,"44,371","39,664","5,016","4,436","116,007,639","16,664","1,162","9,452","2,854h"
2823,zlxtni_ljiljan,"6,544","4,724",641,518,"16,337,281","2,288",89,"1,159",370h
2824,Vefimos,"16,767","14,763","1,785","1,630","39,735,138","6,871",142,"3,415","1,076h"
2825,xAlexandre0829x,"27,178","24,245","3,139","2,706","61,893,382","11,236",416,"5,845","1,630h"
2826,BmT_i6,"18,214","15,850","2,069","1,670","52,164,380","7,330",212,"3,739","1,147h"
2827,yNanguLuffy_Xd,"31,871","25,391","3,405","2,278","76,990,122","13,058",561,"5,683","1,777h"
2828,KidHax-,"10,307","6,118",988,560,"26,570,158","3,272",323,"1,548",482h
2829,Itz-_-Pai-_Bola,"41,548","33,306","4,663","3,344","112,962,813","14,830","1,264","8,007","2,678h"
2830,SecRet_OriGiNe,"11,410","10,821","1,483","1,293","33,822,015","4,654",192,"2,776",781h
2831,phill__13,"14,104","13,438","1,544","1,385","37,532,345","6,184",229,"2,929",902h
2832,KingNjck,"40,550","36,876","4,370","3,591","101,528,590","16,774",396,"7,961","2,463h"
2833,Bustakillaa-,"10,234","7,518",977,740,"25,241,163","3,764",121,"1,717",557h
2834,IchBinIrrelevant,"12,646","9,955","1,786","1,042","29,889,431","4,322",417,"2,828",690h
2835,yxungYZ,"3,282","2,933",382,281,"8,745,830","1,437",170,663,204h
2836,BabaYaaga-,"22,311","18,293","3,546","2,325","59,869,898","7,859",195,"5,871","1,440h"
2837,ll-Balsamo-ll,"13,868","15,670","1,821","1,656","41,451,101","5,428",164,"3,477","1,040h"
2838,Goocite,"9,970","7,170","1,113",556,"20,631,200","3,490",246,"1,669",507h
2839,GucciCIit,"11,171","10,858","1,359","1,131","30,706,502","4,687",289,"2,490",711h
2840,Ninnique,883,606,120,50,"2,246,685",413,10,170,47h
2841,BigMamaNadian,"28,651","25,934","3,570","2,808","61,847,597","11,408",618,"6,378","1,799h"
2842,JSxndro,"42,515","30,099","4,401","3,517","94,524,909","17,476",449,"7,918","2,211h"
2843,Gmsx,"15,098","11,802","1,868","1,296","32,348,655","4,756",289,"3,164",848h
2844,HJK_ktA,"6,126","5,529",656,570,"16,654,194","2,448",123,"1,226",384h
2845,maggianidu13,"15,217","13,261","1,955","1,710","34,071,399","6,487",292,"3,665",966h
2846,BYSRiC,"7,694","6,664",894,757,"23,712,835","2,982",110,"1,651",550h
